# Time-averaged data for fix CPR
# TimeStep c_VIR[1] c_VIR[2] c_VIR[3] c_VIR[4] c_VIR[5] c_VIR[6]
45567 -3194.09 -6038.1 -2983.38 -571.338 939.481 -1856.15
45568 -3383.67 -5603.75 -3340.38 -1272.7 1177.96 -1669.15
45569 -3087.47 -4753.37 -3579.82 -1790.38 1205.58 -1315.97
45570 -2429.41 -3638.56 -3519.59 -2030.92 1015.09 -801.082
45571 -1687.08 -2573.79 -3131.12 -1943.54 646.281 -201.884
45572 -1154.06 -1895.28 -2549.54 -1549.08 149.846 351.44
45573 -1015.33 -1802.32 -1996.6 -979.155 -410.056 723.822
45574 -1305.89 -2291.48 -1689.73 -461.658 -923.861 827.037
45575 -1936.98 -3193.58 -1777.45 -227.312 -1238.06 650.234
45576 -2741.49 -4253.95 -2303.53 -393.576 -1216.88 262.587
45577 -3508.87 -5196.41 -3171.74 -905.006 -822.394 -208.23
45578 -4020.41 -5759.92 -4125.1 -1560.46 -151.87 -616.931
45579 -4111.17 -5753.25 -4814.21 -2103.75 599.686 -851.305
45580 -3745.98 -5156.22 -4965.77 -2322.24 1226.42 -878.296
45581 -3054.85 -4196.97 -4543.84 -2105.24 1585.43 -759.945
45582 -2287.66 -3292.74 -3779.99 -1461.22 1620.76 -616.636
45583 -1708.85 -2851.6 -3048.53 -509.795 1360.27 -552.02
45584 -1499.49 -3067.78 -2669.85 540.402 926.285 -589.401
45585 -1719.91 -3855.33 -2764.51 1434.54 533.55 -664.766
45586 -2326.31 -4945.96 -3230.03 1945.87 419.333 -682.07
45587 -3207.01 -6040.8 -3827.42 1963.2 713.455 -588.363
45588 -4197.48 -6890.19 -4297.22 1544.61 1334.03 -416.494
45589 -5081.06 -7299.55 -4445.37 890.836 2002.15 -265.967
45590 -5624.35 -7156.07 -4191.99 241.698 2383.97 -235.398
45591 -5663.9 -6502.04 -3597.43 -232.525 2267.51 -362.313
45592 -5189.92 -5572.09 -2860 -466.89 1658.63 -613.621
45593 -4362.92 -4724.8 -2253.33 -463.386 751.676 -914.253
45594 -3439.96 -4283.33 -1996.53 -248.077 -176.581 -1187.81
45595 -2661.68 -4388.76 -2119.45 116.676 -875.776 -1388.7
45596 -2176.88 -4968.2 -2439.81 493.722 -1194.62 -1512.65
45597 -2038.5 -5806.19 -2709.38 689.691 -1113.81 -1592.71
45598 -2228.7 -6647.78 -2802.97 550.311 -744.916 -1686.92
45599 -2655.88 -7274.72 -2785.72 55.9691 -283.184 -1855.84
45600 -3134.06 -7524.77 -2826.37 -656.055 84.6064 -2131.45
45601 -3415.83 -7286.22 -3053.04 -1350.34 268.811 -2490.04
45602 -3304.37 -6538.31 -3466.36 -1792.65 310.473 -2845
45603 -2769.75 -5421.65 -3950.56 -1834.63 331.89 -3073.95
45604 -1973.98 -4245.2 -4349.66 -1446.45 436.296 -3070.96
45605 -1190.41 -3363.5 -4556.23 -707.159 633.2 -2794.79
45606 -677.586 -2988.82 -4557.42 216.395 860.438 -2283.42
45607 -593.087 -3100.33 -4428.59 1097.18 1075.61 -1637.17
45608 -973.56 -3528.35 -4308.04 1703.94 1310.03 -989.418
45609 -1750.16 -4114.76 -4368.72 1882.17 1626.12 -465.847
45610 -2765.89 -4773.19 -4759.6 1617.6 2029.25 -133.183
45611 -3803.81 -5414.98 -5499.57 1040.33 2428.35 29.1149
45612 -4642.18 -5880.79 -6392.85 365.498 2683.31 107.476
45613 -5128.86 -5995.5 -7075.7 -189.194 2692.95 197.996
45614 -5240.16 -5706.28 -7210.69 -463.303 2442.05 356.368
45615 -5086.67 -5153.74 -6699.22 -380.205 1979.84 577.591
45616 -4858.6 -4600.55 -5746.3 41.3247 1375.47 803.242
45617 -4741.92 -4288.48 -4721.25 678.903 705.685 946.845
45618 -4865.38 -4342.24 -3945.18 1319.76 71.1376 931.402
45619 -5293.47 -4769.25 -3569.94 1718.42 -407.703 731.149
45620 -6019.72 -5507.56 -3581.33 1689.23 -633.562 384.827
45621 -6926.68 -6445.69 -3849.46 1200.58 -581.3 -34.5867
45622 -7756.51 -7383.5 -4174.69 423.501 -313.109 -464.421
45623 -8163.75 -8012.32 -4334.82 -321.752 54.0398 -871.734
45624 -7859.84 -8032.1 -4152.2 -715.18 402.5 -1237.53
45625 -6775.18 -7362.09 -3576.41 -585.057 649.39 -1538.37
45626 -5120.74 -6239.17 -2739.38 39.8063 749.932 -1755.08
45627 -3307.59 -5090.79 -1924.67 970.958 694.599 -1886.11
45628 -1784.96 -4280.25 -1436.03 1940.42 522.651 -1935.16
45629 -887.077 -3926.46 -1435.22 2686.09 336.445 -1893.35
45630 -755.265 -3928.28 -1867.78 3022.38 278.46 -1744.46
45631 -1328.05 -4104.53 -2528.81 2886.19 457.813 -1489.88
45632 -2362.59 -4282.35 -3201.38 2351.37 871.331 -1167.64
45633 -3482.65 -4295.9 -3750.54 1597.96 1391.15 -851.997
45634 -4277.19 -3982.67 -4105.56 840.214 1839.72 -624.693
45635 -4438.93 -3258.15 -4188.35 248.133 2090.84 -526.147
45636 -3896.24 -2224 -3960.17 -89.7724 2125.28 -527.954
45637 -2855.07 -1172.71 -3513.94 -155.261 1999.86 -539.401
45638 -1710.8 -440.638 -3060.37 26.0699 1773.07 -457.191
45639 -882.179 -210.44 -2824.31 394.935 1479.01 -234.647
45640 -663.771 -430.976 -2928.22 846.854 1157.15 89.6965
45641 -1150.78 -913.367 -3338.24 1221.29 881.328 420.663
45642 -2245.24 -1501.93 -3928.93 1339.6 730.204 669.904
45643 -3713.22 -2150.25 -4587.58 1096.59 721.315 798.982
45644 -5244.08 -2831.12 -5242.02 535.823 791.728 807.98
45645 -6506.29 -3414.73 -5825.04 -149.902 841.842 715.794
45646 -7220.53 -3686.63 -6248.28 -697.06 803.508 564.876
45647 -7239.17 -3516.39 -6426.04 -882.403 681.075 428.468
45648 -6594.84 -3008.99 -6335.43 -607.427 536.181 386.912
45649 -5491.42 -2467.44 -6049.28 71.4958 435.469 484.42
45650 -4253.03 -2187.92 -5690.31 964.586 414.748 697.986
45651 -3252.57 -2288.9 -5354.41 1802.73 468.722 930.725
45652 -2819.6 -2713.68 -5088.94 2319.37 557.997 1043.25
45653 -3132.37 -3352.85 -4926.72 2344.91 626.442 927.63
45654 -4121.39 -4126.9 -4918.1 1876.77 620.433 574.985
45655 -5442.92 -4944.29 -5111.45 1087.64 514.349 82.2214
45656 -6570.8 -5617.71 -5459.07 253.06 344.896 -403.057
45657 -6991.14 -5891.49 -5740.83 -369.116 219.573 -754.059
45658 -6421.41 -5604.32 -5637.49 -633.214 255.493 -910.362
45659 -4942.9 -4828.98 -4921.88 -529.349 476.432 -893.896
45660 -2973.32 -3835.41 -3616.94 -150.381 763.477 -801.941
45661 -1099.9 -2916.64 -2009.39 353.265 910.772 -768.852
45662 139.817 -2251.39 -527.935 804.439 753.696 -902.632
45663 435.023 -1899.54 432.82 1033.05 280.322 -1223.25
45664 -217.541 -1880 651.759 925.028 -351.345 -1646.32
45665 -1529.43 -2205.54 139.099 472.473 -899.405 -2032.79
45666 -3007.61 -2819.2 -870.487 -207.87 -1159.09 -2271.06
45667 -4095.67 -3513.53 -1983.76 -910.249 -1046.61 -2325.02
45668 -4349.73 -3969.98 -2784.65 -1417.42 -624.843 -2219.08
45669 -3607.81 -3947.36 -3009.62 -1571.27 -78.3985 -1993.81
45670 -2062.99 -3453.75 -2663.05 -1309.08 360.745 -1673.56
45671 -187.05 -2735.36 -2007.75 -678.151 517.771 -1271.87
45672 1444.86 -2107 -1446.63 165.3 355.805 -823.621
45673 2350.85 -1772.93 -1335.14 999.366 -7.99774 -382.156
45674 2293.2 -1788.27 -1816.83 1608.59 -369.777 20.1765
45675 1341.42 -2151.59 -2776.69 1854.66 -553.716 388.958
45676 -174.698 -2871.33 -3933.44 1728.69 -498.11 744.845
45677 -1791.4 -3897.61 -4984.07 1352.22 -260.582 1088.28
45678 -3062.89 -5017.01 -5699.26 914.557 50.6414 1381.36
45679 -3694.07 -5893.99 -5961.53 586.779 346.954 1565.74
45680 -3618.08 -6278.49 -5784.08 466.214 585.194 1604.46
45681 -2992.91 -6182.3 -5302.28 570.45 757.348 1514
45682 -2146.06 -5849.92 -4734.82 857.246 861.924 1350.58
45683 -1477.67 -5552.64 -4295.35 1244.07 890.549 1165.22
45684 -1334.6 -5400.83 -4089.1 1619.85 841.416 971.136
45685 -1904.2 -5333.98 -4083.21 1859.82 728.792 744.558
45686 -3160.74 -5258.2 -4166.07 1860.63 571.632 458.3
45687 -4870.41 -5177.3 -4238.26 1582.37 379.396 117.442
45688 -6644.06 -5182.29 -4259.42 1068.16 158.691 -239.363
45689 -8037.28 -5326.6 -4233.83 430.667 -62.2188 -568.32
45690 -8689.09 -5533.59 -4167.7 -183.702 -225.359 -842.511
45691 -8455.47 -5643.97 -4044.75 -635.278 -272.319 -1046.98
45692 -7459.1 -5552.86 -3831.79 -824.855 -190.561 -1171.61
45693 -6028.41 -5284.42 -3503.63 -716.367 -29.1727 -1225.23
45694 -4570.76 -4929.18 -3070.4 -345.437 138.139 -1242.54
45695 -3439.24 -4534.18 -2592.45 181.905 263.548 -1258.27
45696 -2842.28 -4088.87 -2179.7 701.543 338.902 -1276.39
45697 -2813.55 -3621.27 -1979.95 1026.08 368.785 -1268.53
45698 -3218.72 -3265.03 -2140.28 1012.35 350.673 -1197.53
45699 -3789.62 -3177.37 -2729.2 632.706 287.865 -1041.53
45700 -4212.3 -3365.82 -3658.34 10.3344 200.073 -793.486
45701 -4237.7 -3624.98 -4672.33 -620.879 127.246 -454.505
45702 -3755.07 -3676.5 -5437.43 -1018.89 122.022 -36.7606
45703 -2819.44 -3380.12 -5693.15 -1035.04 212.726 429.439
45704 -1643.82 -2814.13 -5373.85 -655.773 367.616 893.242
45705 -547.204 -2177.41 -4628.19 19.0579 504 1286.44
45706 141.599 -1640 -3745.79 821.549 542.448 1533.38
45707 199.392 -1284.37 -3044.47 1554.09 460.314 1574.74
45708 -413.683 -1149.68 -2766.8 2029.45 300.306 1408.82
45709 -1552.84 -1280.8 -3009.14 2125.89 137.8 1115.79
45710 -2946.79 -1701.71 -3681.27 1840.67 42.1845 827.579
45711 -4274.69 -2337.37 -4509.01 1295.44 59.787 657.551
45712 -5249.25 -2999.81 -5121.57 680.031 221.068 654.662
45713 -5691.54 -3490.32 -5212.21 181.649 537.729 810.398
45714 -5585.28 -3735.56 -4690.92 -60.8669 979.694 1076.76
45715 -5094.09 -3820.46 -3739.12 22.5212 1464.38 1361.98
45716 -4513.95 -3885.37 -2731.18 424.78 1882.8 1532.38
45717 -4166.51 -3994.9 -2064.09 1059.54 2151.15 1457.53
45718 -4277.24 -4107.06 -1996.56 1769.13 2247.89 1081.42
45719 -4891.44 -4161.06 -2562.6 2355.36 2213.96 464.77
45720 -5866.3 -4174.19 -3570.33 2636.86 2123.8 -233.725
45721 -6941.62 -4231.6 -4679.85 2510.31 2041.31 -822.864
45722 -7839.52 -4387.76 -5536.29 1989.25 1987.77 -1160.73
45723 -8341.28 -4597.5 -5906.9 1208.15 1945.82 -1215.58
45724 -8332.36 -4750.97 -5771.81 385.643 1884.53 -1071.69
45725 -7819.16 -4769.57 -5321.57 -243.976 1777.02 -874.011
45726 -6923.48 -4659.16 -4854.95 -504.152 1605.05 -745.3
45727 -5855.55 -4467.92 -4624.01 -327.963 1361.48 -732.887
45728 -4864.69 -4209.99 -4711.26 218.94 1061.36 -815.341
45729 -4166.09 -3851.63 -5009.9 945.751 749.42 -940.516
45730 -3865.81 -3387.55 -5311.16 1587.69 483.732 -1046.55
45731 -3925.79 -2910.98 -5440.17 1897.72 300.176 -1066.91
45732 -4185.19 -2576.75 -5350.09 1741.93 188.124 -949.054
45733 -4427.67 -2494.27 -5120.83 1150.09 104.09 -682.693
45734 -4461.12 -2658.18 -4885.98 300.686 12.6753 -307.218
45735 -4175.1 -2969.39 -4755.16 -546.243 -80.8369 116.312
45736 -3555.14 -3307.2 -4772.36 -1138.51 -131.199 537.458
45737 -2677.15 -3573.47 -4909.04 -1311.15 -85.4717 919.367
45738 -1701.54 -3686.43 -5085.69 -1033.32 77.6899 1215.25
45739 -847.609 -3572.57 -5211.91 -411.746 331.719 1356.38
45740 -331.867 -3203.51 -5233.07 349.418 613.916 1275
45741 -289.426 -2662.27 -5163.48 1018.4 854.909 946.557
45742 -712.861 -2157.97 -5082.83 1405.23 1010.9 418.235
45743 -1457.06 -1928.21 -5087.88 1409.32 1079.73 -194.35
45744 -2310.55 -2087.89 -5224.69 1043.73 1088.62 -746.104
45745 -3070.03 -2544.53 -5438.63 435.554 1067.46 -1125.4
45746 -3583.56 -3053.32 -5576.23 -210.202 1030.31 -1309.96
45747 -3774.63 -3371.65 -5454.49 -685.119 969.847 -1371.44
45748 -3652.34 -3391.23 -4966.35 -848.757 860.078 -1422.67
45749 -3308.84 -3150.59 -4151.8 -658.034 670.294 -1554.06
45750 -2913.93 -2756.41 -3191.28 -160.2 387.412 -1808.24
45751 -2689.63 -2317.06 -2328.53 520.411 37.217 -2184.58
45752 -2839.82 -1944.17 -1769.28 1197.55 -316.659 -2639.76
45753 -3442.97 -1763.56 -1598.53 1664.83 -607.118 -3076.19
45754 -4385.53 -1879.85 -1754.63 1767.62 -806.138 -3350.57
45755 -5396.52 -2310.09 -2056.04 1462.65 -934.446 -3325.03
45756 -6161.7 -2954.71 -2265.97 829.435 -1028.57 -2938.03
45757 -6452.32 -3643.77 -2185.33 28.8714 -1104.67 -2242.94
45758 -6199.57 -4229.39 -1760.45 -755.899 -1155.76 -1387.3
45759 -5484.33 -4642.69 -1131.76 -1354.95 -1175.35 -552.498
45760 -4504.74 -4882.35 -577.625 -1636.74 -1174.42 101.693
45761 -3546.86 -4974.24 -390.219 -1544.6 -1175.13 478.725
45762 -2910.55 -4955.9 -745.158 -1125.63 -1194.47 573.794
45763 -2788.92 -4893.68 -1623.38 -528.86 -1241.41 468.119
45764 -3176.17 -4888 -2818.99 34.6185 -1321.36 281.395
45765 -3872.11 -5029.23 -4028.89 360.927 -1433.83 115.137
45766 -4586.47 -5335.32 -4982.78 329.314 -1558.05 24.0389
45767 -5074.5 -5735.26 -5546.76 -47.2236 -1637.96 18.0702
45768 -5222.35 -6111.82 -5753.71 -630.911 -1593.15 73.4724
45769 -5057.96 -6359.42 -5758.93 -1222.09 -1364.27 145.217
45770 -4707.93 -6418.32 -5757.62 -1634.03 -961.89 185.55
45771 -4328.42 -6274.45 -5898.15 -1744.71 -478.677 157.056
45772 -4043.84 -5943.82 -6221.34 -1528.17 -48.1001 25.2248
45773 -3918.32 -5462.49 -6644.53 -1069.05 229.988 -249.6
45774 -3963.51 -4890.72 -7001.62 -536.193 337.977 -689.267
45775 -4150.27 -4305.56 -7123.63 -117.848 326.97 -1250.32
45776 -4410.91 -3778.97 -6915.48 53.6013 267.516 -1803.43
45777 -4655.91 -3359.09 -6385.88 -50.6706 220.81 -2178.9
45778 -4812.56 -3069.01 -5629.77 -366.378 245.039 -2246.6
45779 -4851.35 -2915.14 -4783.86 -790.328 394.214 -1968.36
45780 -4762.06 -2883.65 -3972.93 -1222.78 681.332 -1401.35
45781 -4510.55 -2922.19 -3274.59 -1563.53 1040.59 -675.719
45782 -4045.68 -2930.94 -2713.69 -1693.95 1345.91 32.0125
45783 -3366.54 -2787.34 -2276.3 -1502.28 1486.56 535.531
45784 -2583.3 -2414.08 -1929.35 -952.73 1437.9 692.884
45785 -1900.83 -1846.49 -1638.79 -138.65 1265.46 465.134
45786 -1520.31 -1230.35 -1382.23 736.426 1067.9 -50.8136
45787 -1536.97 -748.186 -1155.22 1440.22 912.983 -640.318
45788 -1903.59 -533.367 -972.73 1802.34 811.454 -1045.84
45789 -2466.99 -628.399 -868.795 1771.06 735.722 -1072.66
45790 -3026.97 -987.269 -881.256 1425.04 649.114 -675.956
45791 -3385.58 -1503.18 -1023.01 942.226 513.734 24.0624
45792 -3405.1 -2045.97 -1268.43 530.975 291.607 809.659
45793 -3072.35 -2504.66 -1570.93 350.184 -31.8299 1465.37
45794 -2531.71 -2817.8 -1893.4 445.481 -407.545 1842.15
45795 -2058.63 -2987.49 -2229.14 732.072 -710.403 1872.64
45796 -1958.17 -3079.61 -2606.1 1036.13 -792.994 1571.81
45797 -2408.12 -3197 -3058.95 1171.74 -587.076 1038.75
45798 -3341.27 -3434.33 -3587.74 1022.48 -175.185 441.64
45799 -4460.54 -3841.77 -4136.59 590.444 242.541 -32.7082
45800 -5384.01 -4407.52 -4608.73 -21.0417 474.143 -251.18
45801 -5828.61 -5059.15 -4912.76 -680.747 452.116 -183.115
45802 -5711.38 -5687.77 -5013.77 -1289.39 252.228 98.9886
45803 -5128.82 -6182.49 -4960.7 -1776.39 22.0766 455.035
45804 -4277.08 -6450.48 -4871.81 -2061.04 -101.793 724.257
45805 -3396.07 -6431.77 -4885.15 -2046.48 -33.1754 771.966
45806 -2733.55 -6118.63 -5095.89 -1673.52 255.407 525.328
45807 -2476.77 -5563.27 -5512.91 -985.753 722.912 -2.46768
45808 -2654.45 -4855.31 -6051.94 -131.605 1251.4 -704.91
45809 -3092.38 -4083.89 -6568.29 702.458 1671.07 -1407.54
45810 -3493.24 -3318.32 -6918.74 1359.59 1829.86 -1933.06
45811 -3606.87 -2611.44 -7020.87 1738.15 1669.53 -2175.39
45812 -3368.98 -2008.67 -6887.25 1797.51 1259.52 -2139.18
45813 -2914.31 -1535.04 -6618.2 1573.6 763.375 -1914.99
45814 -2465.68 -1170.97 -6356.58 1193.25 357.813 -1609.78
45815 -2190.63 -852.268 -6221.6 849.623 156.859 -1288.76
45816 -2124.38 -511.672 -6249.35 725.397 181.132 -969.732
45817 -2188.02 -134.257 -6364.16 901.428 376.385 -657.415
45818 -2263.71 219.069 -6410.24 1308.57 656.111 -368.392
45819 -2259.24 440.923 -6225.89 1754.86 927.209 -120.242
45820 -2138.07 433.541 -5709.9 2012.83 1098.6 92.7748
45821 -1928.43 155.32 -4869.65 1917.03 1102.34 307.068
45822 -1719.14 -369.475 -3844.61 1419.52 932.413 570.665
45823 -1630.39 -1078.59 -2872.77 584.053 662.381 911.912
45824 -1751.4 -1904.29 -2191.04 -447.846 405.297 1318.1
45825 -2064.4 -2783.63 -1916.22 -1481.74 239.346 1737.34
45826 -2424.83 -3649.48 -1978.36 -2292.24 166.006 2091.67
45827 -2638.03 -4427.18 -2155.9 -2680.59 135.257 2290.63
45828 -2594.4 -5043.07 -2198.77 -2566.57 110.369 2250.2
45829 -2355.05 -5451.36 -1972.79 -2046.68 105.887 1922.56
45830 -2107.07 -5660.35 -1529.34 -1365.17 166.229 1333.11
45831 -2032.98 -5732.47 -1063.85 -803.812 311.699 602.045
45832 -2210.19 -5756.7 -807.678 -558.723 504.574 -80.9625
45833 -2604.28 -5812.81 -925.27 -678.775 657.077 -536.567
45834 -3126.57 -5937.89 -1459.04 -1077.27 676.114 -686.309
45835 -3679.3 -6101.91 -2325.99 -1579.13 510.795 -589.203
45836 -4162.41 -6211.64 -3356.01 -1974.64 175.401 -396.633
45837 -4476.95 -6147.93 -4353.65 -2078.16 -260.256 -264.9
45838 -4559.7 -5822.49 -5160.82 -1796.13 -699.785 -283.736
45839 -4430.29 -5231.06 -5708.11 -1181.36 -1046.04 -453.704
45840 -4202.56 -4475.7 -6034.96 -428.652 -1218.5 -708.74
45841 -4026.39 -3734.23 -6246.16 206.908 -1177.01 -955.848
45842 -3993.66 -3187.28 -6429.45 531.772 -951.511 -1106.26
45843 -4087.54 -2947.99 -6591.83 507.255 -643.451 -1097.09
45844 -4216.91 -3026.33 -6665.8 256.862 -379.991 -911.555
45845 -4298.19 -3331.07 -6583.34 -15.3206 -246.564 -590.644
45846 -4305.54 -3707.18 -6349.46 -141.011 -253.136 -215.018
45847 -4250.92 -3997.85 -6045.91 -63.1873 -355.827 140.046
45848 -4130.3 -4107.76 -5772.92 167.773 -505.833 434.154
45849 -3910.07 -4036.6 -5605.83 453.822 -676.585 643.016
45850 -3573.13 -3863.32 -5585.15 703.101 -850.275 723.111
45851 -3167.9 -3696.91 -5708.93 851.726 -992.394 616.338
45852 -2796.61 -3622.06 -5905.93 875.341 -1051.66 306.079
45853 -2555.04 -3664.43 -6015.53 798.529 -987.278 -125.804
45854 -2479.12 -3799.3 -5832.68 681.456 -800.823 -507.142
45855 -2540.41 -3998.55 -5226.88 577.093 -551.152 -658.984
45856 -2680.22 -4270.75 -4270.39 484.227 -337.592 -495.957
45857 -2844.42 -4654.43 -3265.99 339.136 -256.706 -73.0632
45858 -2988.61 -5164.69 -2622.45 65.8839 -357.974 447.763
45859 -3069.57 -5744.2 -2643.2 -348.116 -616.875 880.947
45860 -3063.55 -6267.73 -3357.22 -819.033 -939.398 1098.38
45861 -3004.28 -6594.8 -4492.89 -1209.72 -1197.96 1066.25
45862 -2984.74 -6635.56 -5612.8 -1411.92 -1286.74 834.013
45863 -3093.77 -6393.31 -6326.11 -1402.82 -1169.34 506.109
45864 -3345.63 -5966.02 -6444.84 -1241.86 -895.113 213.426
45865 -3669.26 -5511.85 -6010.45 -1020.52 -574.972 71.6375
45866 -3965.7 -5204.21 -5235.36 -809.002 -324.78 130.999
45867 -4179.46 -5181.65 -4429.73 -635.125 -209.925 348.755
45868 -4328.94 -5497.17 -3921.03 -494.918 -218.512 611.575
45869 -4475.83 -6084.64 -3938.29 -367.372 -271.927 791.071
45870 -4664.06 -6758.96 -4483.52 -210.54 -266.395 788.291
45871 -4883.44 -7257.35 -5296.09 46.0936 -130.176 548.864
45872 -5092.55 -7328.85 -5983.45 473.284 136.497 68.2393
45873 -5270.63 -6848.29 -6243.68 1077.58 465.789 -600.992
45874 -5428.28 -5894.83 -6016.53 1758.73 766.614 -1352.01
45875 -5563.48 -4740.23 -5465.92 2352.02 970.651 -2047.85
45876 -5632.15 -3745.68 -4837.8 2726.19 1046.74 -2559.44
45877 -5586.21 -3211.35 -4320.29 2844.43 985.213 -2801.95
45878 -5437.68 -3243.85 -3993.72 2744.01 785.107 -2755.97
45879 -5275.24 -3721.83 -3860.61 2474.16 465.928 -2463.82
45880 -5204.57 -4379.68 -3884.31 2067.78 85.2803 -2005.48
45881 -5255.98 -4941.64 -3993.8 1567.94 -273.598 -1475.57
45882 -5352.57 -5223.82 -4089.15 1050.7 -547.21 -972.327
45883 -5376.02 -5167.51 -4081.34 596.042 -730.629 -594.574
45884 -5268.46 -4826.16 -3958.93 233.29 -876.877 -426.33
45885 -5078.27 -4337.03 -3821.45 -77.1022 -1050.63 -495.13
45886 -4916.67 -3878.61 -3823.06 -402.052 -1270.42 -733.812
45887 -4875.51 -3607.64 -4041.7 -769.904 -1482.92 -994.246
45888 -4974.89 -3600.55 -4388.65 -1133.9 -1582.47 -1122.22
45889 -5164.91 -3834.44 -4655.87 -1395.03 -1465.88 -1037.85
45890 -5361.47 -4224.26 -4673.39 -1466.7 -1095.81 -761.103
45891 -5483.4 -4688.67 -4431.5 -1330.55 -535.481 -379.836
45892 -5480.95 -5194.98 -4059.26 -1044.24 67.9328 -8.5613
45893 -5353.62 -5743.61 -3702.77 -700.34 543.38 232.402
45894 -5159.12 -6309.64 -3445.93 -375.508 769.473 235.952
45895 -5001.03 -6793.62 -3335.16 -110.059 731.053 -53.0242
45896 -4990.04 -7038.13 -3421.14 85.5867 529.776 -596.663
45897 -5188.56 -6918.2 -3724.48 226.504 331.876 -1254.28
45898 -5565.53 -6440.02 -4160.97 357.31 272.731 -1823.39
45899 -5994.46 -5757.91 -4532.97 540.648 381.263 -2118.33
45900 -6303.97 -5103.5 -4638.82 807.437 580.063 -2049.98
45901 -6353.93 -4694.74 -4423.77 1103.65 753.005 -1665.03
45902 -6097.74 -4675.05 -4038.33 1300.1 815.074 -1128.48
45903 -5604.18 -5063.83 -3753.49 1280.64 733.58 -655.906
45904 -5025.81 -5714.03 -3806.99 1039.6 512.443 -422.769
45905 -4525.16 -6326.48 -4282.2 702.6 183.343 -492.247
45906 -4204.3 -6567.44 -5075.29 457.044 -186.963 -793.502
45907 -4072.17 -6250.27 -5949.79 445.761 -499.698 -1162.11
45908 -4062.73 -5457.97 -6642.78 693.962 -662.1 -1420.05
45909 -4084.91 -4502.95 -6962.31 1108.84 -639.211 -1454.1
45910 -4076.27 -3766.3 -6828.75 1536.13 -475.032 -1259.38
45911 -4030.81 -3521.26 -6286.74 1825.66 -266.051 -935.75
45912 -3983.4 -3820.17 -5515 1877.61 -108.313 -631.759
45913 -3964.13 -4507.04 -4793.51 1667.57 -52.8849 -463.419
45914 -3960.57 -5333.24 -4384.17 1260.39 -92.4467 -463.956
45915 -3915.82 -6070.23 -4371.9 799.584 -178.583 -603.687
45916 -3765.33 -6552.01 -4603.44 452.511 -259.315 -841.099
45917 -3493.69 -6671.2 -4797.68 327.207 -315.311 -1140.44
45918 -3173.55 -6392.92 -4735.43 413.288 -363.943 -1453.67
45919 -2954.93 -5795.96 -4369.3 593.167 -432.395 -1714.64
45920 -2994.99 -5082.67 -3800.82 721.879 -531.721 -1866.71
45921 -3366.05 -4499.13 -3189.7 714.061 -648.765 -1891.86
45922 -3999.68 -4202.83 -2679.44 574.556 -749.849 -1808.23
45923 -4697.75 -4187.69 -2360.85 369.151 -788.718 -1641.51
45924 -5213.71 -4326.83 -2260.17 174.79 -723.501 -1408.77
45925 -5364.11 -4476.48 -2344.25 48.0681 -545.613 -1129.81
45926 -5105.76 -4541.76 -2542.29 20.6395 -304.09 -853.764
45927 -4537.6 -4463.81 -2775.21 103.515 -98.0513 -669.966
45928 -3852.12 -4189.62 -2984.99 287.916 -25.6929 -683.415
45929 -3275.05 -3690.71 -3155.91 544.574 -121.209 -959.815
45930 -2997.64 -3017.51 -3328.67 834.415 -330.841 -1470.12
45931 -3103.85 -2317.35 -3578.8 1131.51 -540.423 -2074.48
45932 -3521.84 -1779.08 -3943.94 1431.52 -629.072 -2568.77
45933 -4036.7 -1535.78 -4357.06 1727.69 -518.474 -2776.48
45934 -4368.96 -1596.13 -4672.79 1976.06 -202.069 -2627.99
45935 -4297.24 -1856.67 -4782.35 2095.95 244.56 -2178.44
45936 -3777.17 -2185.68 -4708.61 2016.24 676.316 -1579.86
45937 -2978.16 -2500.67 -4595.49 1729.63 929.054 -1042.57
45938 -2190.75 -2770.49 -4615.35 1306.61 892.546 -783.886
45939 -1663.6 -2955.35 -4876.59 858.075 566.756 -944.604
45940 -1488.18 -2985.08 -5378.6 482.943 71.7554 -1495.13
45941 -1597.79 -2814.51 -6012.89 240.958 -397.872 -2215.86
45942 -1865.12 -2488.83 -6599.24 149.289 -662.209 -2795.55
45943 -2196.68 -2129.32 -6950.83 176.847 -644.868 -2985.92
45944 -2537.52 -1843.54 -6949.12 233.537 -405.897 -2708.7
45945 -2848.88 -1661.42 -6594.22 193.904 -96.2583 -2060.85
45946 -3101.26 -1568.65 -6008.41 -37.6185 134.273 -1249.19
45947 -3288.27 -1589.17 -5400.82 -461.454 215.118 -516.497
45948 -3438.08 -1802.53 -5009.34 -966.593 169.114 -75.4767
45949 -3582.8 -2251.14 -5009.65 -1376.81 75.8493 -46.2116
45950 -3711.64 -2827.13 -5411.41 -1531.71 27.7572 -407.092
45951 -3768.1 -3267.37 -6022.17 -1358.38 102.083 -993.436
45952 -3717.34 -3293.15 -6532.11 -900.325 336.485 -1562.08
45953 -3621.65 -2796.9 -6672.27 -292.109 706.161 -1897
45954 -3625.06 -1940.63 -6333.12 301.123 1125.05 -1895.69
45955 -3844.45 -1078.2 -5586.6 741.615 1488.28 -1598.89
45956 -4262.23 -550.432 -4640.66 945.662 1730.03 -1151.33
45957 -4711.49 -511.46 -3780.84 886.22 1850.92 -716.061
45958 -4961.07 -900.923 -3301.45 592.222 1897.12 -400.204
